0.0;932.2404174804688;0.0;973.7705078125;0.0;935.5191040039062;0.0;970.4918212890625
0.0;932.2404174804688;0.0;973.7705078125;0.0;935.5191040039062;0.0;970.4918212890625
0.0;949.1802978515625;0.0;968.3060302734375;0.0;935.5191040039062;0.0;969.9453735351562
0.0;3342.623046875;0.0;966.6666870117188;0.0;936.0655517578125;0.0;969.9453735351562
0.0;961.7486572265625;0.0;967.7595825195312;0.0;949.1802978515625;0.0;968.3060302734375
0.0;921.85791015625;0.0;971.584716796875;0.0;949.1802978515625;0.0;968.3060302734375
0.0;933.8797607421875;0.0;979.2349853515625;0.0;949.1802978515625;0.0;968.3060302734375
0.0;934.4262084960938;0.0;968.8524780273438;0.0;934.4262084960938;0.0;968.8524780273438
0.0;952.4590454101562;0.0;969.39892578125;0.0;934.4262084960938;0.0;969.39892578125
0.0;933.8797607421875;0.0;977.0491943359375;0.0;933.8797607421875;0.0;971.584716796875
0.0;4090.163818359375;0.0;969.39892578125;0.0;934.4262084960938;0.0;969.39892578125
0.0;469.9453430175781;0.0;969.39892578125;0.0;934.4262084960938;0.0;969.39892578125
0.0;3973.7705078125;0.0;971.584716796875;0.0;952.4590454101562;0.0;969.39892578125
0.0;979.2349853515625;0.0;968.3060302734375;0.0;979.2349853515625;0.0;969.39892578125
0.0;934.4262084960938;0.0;969.39892578125;0.0;979.2349853515625;0.0;969.39892578125
0.0;936.0655517578125;0.0;971.0382690429688;0.0;936.0655517578125;0.0;969.39892578125
0.0;932.2404174804688;0.0;972.1311645507812;0.0;936.0655517578125;0.0;971.0382690429688
0.0;1096.1748046875;0.0;969.39892578125;0.0;936.0655517578125;0.0;969.39892578125
0.0;932.2404174804688;0.0;973.2240600585938;0.0;934.4262084960938;0.0;971.0382690429688
0.0;4351.91259765625;0.0;973.2240600585938;0.0;936.0655517578125;0.0;972.1311645507812
0.0;978.6885375976562;0.0;969.39892578125;0.0;978.6885375976562;0.0;972.1311645507812
0.0;934.97265625;0.0;976.5027465820312;0.0;978.6885375976562;0.0;973.2240600585938
0.0;940.9835815429688;0.0;972.6776123046875;0.0;940.9835815429688;0.0;973.2240600585938
0.0;934.4262084960938;0.0;973.7705078125;0.0;940.9835815429688;0.0;973.2240600585938
0.0;4344.26220703125;0.0;967.213134765625;0.0;940.9835815429688;0.0;972.6776123046875
0.0;981.9672241210938;0.0;977.5956420898438;0.0;940.9835815429688;0.0;973.7705078125
0.0;4376.5029296875;0.0;969.39892578125;0.0;981.9672241210938;0.0;972.6776123046875
0.0;962.841552734375;0.0;969.39892578125;0.0;981.9672241210938;0.0;969.39892578125
0.0;935.5191040039062;0.0;972.1311645507812;0.0;981.9672241210938;0.0;969.39892578125
0.0;940.4371337890625;0.0;971.0382690429688;0.0;962.841552734375;0.0;971.0382690429688
0.0;930.0546264648438;0.0;971.584716796875;0.0;940.4371337890625;0.0;971.0382690429688
0.0;935.5191040039062;0.0;969.39892578125;0.0;935.5191040039062;0.0;971.0382690429688
0.0;944.8087158203125;0.0;971.0382690429688;0.0;935.5191040039062;0.0;971.0382690429688
0.0;4244.26220703125;0.0;980.327880859375;0.0;940.4371337890625;0.0;971.0382690429688
0.0;980.327880859375;0.0;974.8634033203125;0.0;944.8087158203125;0.0;971.584716796875
0.0;936.6119995117188;0.0;971.584716796875;0.0;944.8087158203125;0.0;971.584716796875
0.0;939.34423828125;0.0;975.4098510742188;0.0;944.8087158203125;0.0;974.8634033203125
0.0;944.8087158203125;0.0;968.3060302734375;0.0;944.8087158203125;0.0;974.8634033203125
0.0;937.7048950195312;0.0;969.9453735351562;0.0;939.34423828125;0.0;971.584716796875
0.0;942.6229248046875;0.0;973.7705078125;0.0;939.34423828125;0.0;971.584716796875
0.0;3931.694091796875;0.0;970.4918212890625;0.0;942.6229248046875;0.0;970.4918212890625
0.0;979.7814331054688;0.0;973.2240600585938;0.0;944.8087158203125;0.0;970.4918212890625
0.0;3316.3935546875;0.0;977.0491943359375;0.0;979.7814331054688;0.0;973.2240600585938
0.0;986.3388061523438;0.0;974.8634033203125;0.0;986.3388061523438;0.0;973.7705078125
0.0;943.7158203125;0.0;971.0382690429688;0.0;986.3388061523438;0.0;973.2240600585938
0.0;942.6229248046875;0.0;977.0491943359375;0.0;979.7814331054688;0.0;974.8634033203125
0.0;938.2513427734375;0.0;972.6776123046875;0.0;943.7158203125;0.0;974.8634033203125
0.0;1051.91259765625;0.0;969.9453735351562;0.0;943.7158203125;0.0;972.6776123046875
0.0;936.0655517578125;0.0;973.7705078125;0.0;942.6229248046875;0.0;972.6776123046875
0.0;4365.57373046875;0.0;966.1202392578125;0.0;942.6229248046875;0.0;972.6776123046875
